Business Unit,Account Description,Descr,Fiscal Year,Accounting Period,Sum of Amount
ELM01,O/P REVENUE - EPIC,MEDICAID FFS,2019,7,-3889496.49
ELM01,O/P REVENUE - EPIC,MEDICAID FFS,2019,8,-3290875.59
ELM01,O/P REVENUE - EPIC,MEDICAID FFS,2019,9,-3608963
ELM01,O/P REVENUE - EPIC,MEDICAID FFS,2019,10,-4087089.21
ELM01,O/P REVENUE - EPIC,MEDICAID FFS,2019,11,-5056072.99
ELM01,O/P REVENUE - EPIC,MEDICAID FFS,2019,12,-1197505.1
ELM01,O/P REVENUE - EPIC,MEDICAID FFS,2020,1,-5517471.75
ELM01,O/P REVENUE - EPIC,MEDICAID FFS,2020,2,-4944190.08
ELM01,O/P REVENUE - EPIC,MEDICAID FFS,2020,3,-5064763.22
ELM01,O/P REVENUE - EPIC,MEDICAID FFS,2020,4,-5886847.11
ELM01,O/P REVENUE - EPIC,MEDICAID FFS,2020,5,-4961419.43
ELM01,O/P REVENUE - EPIC,MEDICAID FFS,2020,6,-5001820.32
ELM01,O/P REVENUE - EPIC,MEDICAID FFS,2020,7,-5736222.36
ELM01,O/P REVENUE - EPIC,MEDICAID FFS,2020,8,-5281064.7
ELM01,O/P REVENUE - EPIC,MEDICAID FFS,2020,9,-4396333.3
ELM01,O/P REVENUE - EPIC,MEDICAID FFS,2020,10,-2131822.28
ELM01,O/P REVENUE - EPIC,MEDICAID FFS,2020,11,-2518888.14
ELM01,O/P REVENUE - EPIC,MEDICAID FFS,2020,12,-4050520.3
ELM01,O/P REVENUE - EPIC,MEDICAID FFS OTHER,2019,4,-2519.02
ELM01,O/P REVENUE - EPIC,MEDICAID FFS OTHER,2019,5,-6980.06
ELM01,O/P REVENUE - EPIC,MEDICAID FFS OTHER,2019,6,-2592.24
ELM01,O/P REVENUE - EPIC,MEDICAID FFS OTHER,2019,7,-4112.14
ELM01,O/P REVENUE - EPIC,MEDICAID FFS OTHER,2019,8,-3074.42
ELM01,O/P REVENUE - EPIC,MEDICAID FFS OTHER,2019,9,-7407.45
ELM01,O/P REVENUE - EPIC,MEDICAID FFS OTHER,2019,10,-318.12
ELM01,O/P REVENUE - EPIC,MEDICAID FFS OTHER,2019,11,-7822.04
ELM01,O/P REVENUE - EPIC,MEDICAID FFS OTHER,2019,12,-2799.35
ELM01,O/P REVENUE - EPIC,MEDICAID FFS OTHER,2020,1,-6143.24
ELM01,O/P REVENUE - EPIC,MEDICAID FFS OTHER,2020,2,-6540.49
ELM01,O/P REVENUE - EPIC,MEDICAID FFS OTHER,2020,3,4044.18
ELM01,O/P REVENUE - EPIC,MEDICAID FFS OTHER,2020,4,-2627.9
ELM01,O/P REVENUE - EPIC,MEDICAID FFS OTHER,2020,5,-1008.33
ELM01,O/P REVENUE - EPIC,MEDICAID FFS OTHER,2020,6,-3911.84
ELM01,O/P REVENUE - EPIC,MEDICAID FFS OTHER,2020,7,-3620.47
ELM01,O/P REVENUE - EPIC,MEDICAID FFS OTHER,2020,8,-813.46
ELM01,O/P REVENUE - EPIC,MEDICAID FFS OTHER,2020,9,-2909.79
ELM01,O/P REVENUE - EPIC,MEDICAID FFS OTHER,2020,10,-1965.87
ELM01,O/P REVENUE - EPIC,MEDICAID FFS OTHER,2020,11,-4086.47
ELM01,O/P REVENUE - EPIC,MEDICAID FFS OTHER,2020,12,-3751.26
ELM01,O/P REVENUE - EPIC,MEDICARE FFS,2019,4,-699343.59
ELM01,O/P REVENUE - EPIC,MEDICARE FFS,2019,5,-1721102.22
ELM01,O/P REVENUE - EPIC,MEDICARE FFS,2019,6,-1363636.7
ELM01,O/P REVENUE - EPIC,MEDICARE FFS,2019,7,-2132634.74
ELM01,O/P REVENUE - EPIC,MEDICARE FFS,2019,8,-1422175.12
ELM01,O/P REVENUE - EPIC,MEDICARE FFS,2019,9,-1980938.52
ELM01,O/P REVENUE - EPIC,MEDICARE FFS,2019,10,-2094718.95
ELM01,O/P REVENUE - EPIC,MEDICARE FFS,2019,11,-1821170.83
ELM01,O/P REVENUE - EPIC,MEDICARE FFS,2019,12,-467955.63
ELM01,O/P REVENUE - EPIC,MEDICARE FFS,2020,1,-2311382.2
ELM01,O/P REVENUE - EPIC,MEDICARE FFS,2020,2,-2131374.49
ELM01,O/P REVENUE - EPIC,MEDICARE FFS,2020,3,-1699905.86
ELM01,O/P REVENUE - EPIC,MEDICARE FFS,2020,4,-2054460.88
ELM01,O/P REVENUE - EPIC,MEDICARE FFS,2020,5,-1737933.48
ELM01,O/P REVENUE - EPIC,MEDICARE FFS,2020,6,-2335008.15
ELM01,O/P REVENUE - EPIC,MEDICARE FFS,2020,7,-1985650.74
ELM01,O/P REVENUE - EPIC,MEDICARE FFS,2020,8,-2229300
ELM01,O/P REVENUE - EPIC,MEDICARE FFS,2020,9,-1532365.16
ELM01,O/P REVENUE - EPIC,MEDICARE FFS,2020,10,-849001.82
ELM01,O/P REVENUE - EPIC,MEDICARE FFS,2020,11,-680781.35
ELM01,O/P REVENUE - EPIC,MEDICARE FFS,2020,12,-1355108.02
ELM01,O/P REVENUE - EPIC,MEDICARE FFS OTHER,2019,5,0
ELM01,O/P REVENUE - EPIC,MEDICARE FFS OTHER,2019,6,-1395.7
ELM01,O/P REVENUE - EPIC,MEDICARE FFS OTHER,2019,11,-715.75
ELM01,O/P REVENUE - EPIC,MEDICARE FFS OTHER,2019,12,-2179.16
ELM01,O/P REVENUE - EPIC,MEDICARE FFS OTHER,2020,1,-1860.11
ELM01,O/P REVENUE - EPIC,MEDICARE FFS OTHER,2020,2,-1981.16
ELM01,O/P REVENUE - EPIC,MEDICARE FFS OTHER,2020,3,1846.15
ELM01,O/P REVENUE - EPIC,MEDICARE FFS OTHER,2020,4,-1615.23
ELM01,O/P REVENUE - EPIC,MEDICARE FFS OTHER,2020,5,-4820.63
ELM01,O/P REVENUE - EPIC,MEDICARE FFS OTHER,2020,6,466.17
ELM01,O/P REVENUE - EPIC,MEDICARE FFS OTHER,2020,7,-3854.15
ELM01,O/P REVENUE - EPIC,MEDICARE FFS OTHER,2020,8,-5257.02
ELM01,O/P REVENUE - EPIC,MEDICARE FFS OTHER,2020,9,-1148.91
ELM01,O/P REVENUE - EPIC,MEDICARE FFS OTHER,2020,10,-569.63
ELM01,O/P REVENUE - EPIC,MEDICARE FFS OTHER,2020,11,-2071.13
ELM01,O/P REVENUE - EPIC,MEDICARE FFS OTHER,2020,12,-4212.64
ELM01,O/P REVENUE - EPIC,METROPLUS,2019,4,-2925521.97
ELM01,O/P REVENUE - EPIC,METROPLUS,2019,5,-8585116.45
ELM01,O/P REVENUE - EPIC,METROPLUS,2019,6,-8870673.13
ELM01,O/P REVENUE - EPIC,METROPLUS,2019,7,-9990738.28
ELM01,O/P REVENUE - EPIC,METROPLUS,2019,8,-9016180.91
ELM01,O/P REVENUE - EPIC,METROPLUS,2019,9,-9991809.1
ELM01,O/P REVENUE - EPIC,METROPLUS,2019,10,-10151280.62
ELM01,O/P REVENUE - EPIC,METROPLUS,2019,11,-9963345.92
ELM01,O/P REVENUE - EPIC,METROPLUS,2019,12,-2221967.52
ELM01,O/P REVENUE - EPIC,METROPLUS,2020,1,-10449206.59
ELM01,O/P REVENUE - EPIC,METROPLUS,2020,2,-10111142.48
ELM01,O/P REVENUE - EPIC,METROPLUS,2020,3,-9626295.53
ELM01,O/P REVENUE - EPIC,METROPLUS,2020,4,-11088070.07
ELM01,O/P REVENUE - EPIC,METROPLUS,2020,5,-9902897.33
ELM01,O/P REVENUE - EPIC,METROPLUS,2020,6,-11090968.22
ELM01,O/P REVENUE - EPIC,METROPLUS,2020,7,-11795031.62
ELM01,O/P REVENUE - EPIC,METROPLUS,2020,8,-10680325.62
ELM01,O/P REVENUE - EPIC,METROPLUS,2020,9,-8166802.94
ELM01,O/P REVENUE - EPIC,METROPLUS,2020,10,-3048114.22
ELM01,O/P REVENUE - EPIC,METROPLUS,2020,11,-3663353.73
ELM01,O/P REVENUE - EPIC,METROPLUS,2020,12,-5709526.88
ELM01,O/P REVENUE - EPIC,NO FAULT,2019,4,-77788.91
ELM01,O/P REVENUE - EPIC,NO FAULT,2019,5,-320886.24
ELM01,O/P REVENUE - EPIC,NO FAULT,2019,6,-185797.45
ELM01,O/P REVENUE - EPIC,NO FAULT,2019,7,-255272.72
ELM01,O/P REVENUE - EPIC,NO FAULT,2019,8,-185419.85
ELM01,O/P REVENUE - EPIC,NO FAULT,2019,9,-15688.32
ELM01,O/P REVENUE - EPIC,NO FAULT,2019,10,-383274.09
ELM01,O/P REVENUE - EPIC,NO FAULT,2019,11,-221692.07
ELM01,O/P REVENUE - EPIC,NO FAULT,2019,12,-70937.2
ELM01,O/P REVENUE - EPIC,NO FAULT,2020,1,-317522.85
ELM01,O/P REVENUE - EPIC,NO FAULT,2020,2,-131125.1
ELM01,O/P REVENUE - EPIC,NO FAULT,2020,3,-157869.45
ELM01,O/P REVENUE - EPIC,NO FAULT,2020,4,-130755.12
ELM01,O/P REVENUE - EPIC,NO FAULT,2020,5,-116177.23
ELM01,O/P REVENUE - EPIC,NO FAULT,2020,6,-121154.32
ELM01,O/P REVENUE - EPIC,NO FAULT,2020,7,83629.36
ELM01,O/P REVENUE - EPIC,NO FAULT,2020,8,-16862.35
ELM01,O/P REVENUE - EPIC,NO FAULT,2020,9,2408.66
ELM01,O/P REVENUE - EPIC,NO FAULT,2020,10,6705.28
ELM01,O/P REVENUE - EPIC,NO FAULT,2020,11,13541.2
ELM01,O/P REVENUE - EPIC,NO FAULT,2020,12,-3071.36
ELM01,O/P REVENUE - EPIC,OTHER,2019,9,-1304.01
ELM01,O/P REVENUE - EPIC,OTHER,2019,10,-89031.02
ELM01,O/P REVENUE - EPIC,OTHER,2019,11,-93923.42
ELM01,O/P REVENUE - EPIC,OTHER,2019,12,-17470.91
ELM01,O/P REVENUE - EPIC,OTHER,2020,1,-70538.68
ELM01,O/P REVENUE - EPIC,OTHER,2020,2,-118537.37
ELM01,O/P REVENUE - EPIC,OTHER,2020,3,-98333.15
ELM01,O/P REVENUE - EPIC,OTHER,2020,4,-147905.97
ELM01,O/P REVENUE - EPIC,OTHER,2020,5,-106243.01
ELM01,O/P REVENUE - EPIC,OTHER,2020,6,-104269.96
ELM01,O/P REVENUE - EPIC,OTHER,2020,7,-61994.09
ELM01,O/P REVENUE - EPIC,OTHER,2020,8,-79338.55
ELM01,O/P REVENUE - EPIC,OTHER,2020,9,-105608.59
ELM01,O/P REVENUE - EPIC,OTHER,2020,10,-36550.67
ELM01,O/P REVENUE - EPIC,OTHER,2020,11,-19321.26
ELM01,O/P REVENUE - EPIC,OTHER,2020,12,-43247.02
ELM01,O/P REVENUE - EPIC,OTHER HMO,2019,4,-1993119.74
ELM01,O/P REVENUE - EPIC,OTHER HMO,2019,5,-5812325.79
ELM01,O/P REVENUE - EPIC,OTHER HMO,2019,6,-6330104.78
ELM01,O/P REVENUE - EPIC,OTHER HMO,2019,7,-6551814.14
ELM01,O/P REVENUE - EPIC,OTHER HMO,2019,8,-6472717.9
ELM01,O/P REVENUE - EPIC,OTHER HMO,2019,9,-7050921.34
ELM01,O/P REVENUE - EPIC,OTHER HMO,2019,10,-7293960.25
ELM01,O/P REVENUE - EPIC,OTHER HMO,2019,11,-7837914.02
ELM01,O/P REVENUE - EPIC,OTHER HMO,2019,12,-2009191.77
ELM01,O/P REVENUE - EPIC,OTHER HMO,2020,1,-9100879.35
ELM01,O/P REVENUE - EPIC,OTHER HMO,2020,2,-7712538.06
ELM01,O/P REVENUE - EPIC,OTHER HMO,2020,3,-7620993.82
ELM01,O/P REVENUE - EPIC,OTHER HMO,2020,4,-9297719.06
ELM01,O/P REVENUE - EPIC,OTHER HMO,2020,5,-7800291.97
ELM01,O/P REVENUE - EPIC,OTHER HMO,2020,6,-8812825.24
ELM01,O/P REVENUE - EPIC,OTHER HMO,2020,7,-9336239.49
ELM01,O/P REVENUE - EPIC,OTHER HMO,2020,8,-8405759.73
ELM01,O/P REVENUE - EPIC,OTHER HMO,2020,9,-6825849.77
ELM01,O/P REVENUE - EPIC,OTHER HMO,2020,10,-3717613.9
ELM01,O/P REVENUE - EPIC,OTHER HMO,2020,11,-3999768.37
ELM01,O/P REVENUE - EPIC,OTHER HMO,2020,12,-6328372.48
ELM01,O/P REVENUE - EPIC,SELF PAY,2019,4,-5583071.76
ELM01,O/P REVENUE - EPIC,SELF PAY,2019,5,-14249095.56
ELM01,O/P REVENUE - EPIC,SELF PAY,2019,6,-13501290.91
ELM01,O/P REVENUE - EPIC,SELF PAY,2019,7,-14970673.76
ELM01,O/P REVENUE - EPIC,SELF PAY,2019,8,-14822466.98
ELM01,O/P REVENUE - EPIC,SELF PAY,2019,9,-15694379.41
ELM01,O/P REVENUE - EPIC,SELF PAY,2019,10,-14535912.26
ELM01,O/P REVENUE - EPIC,SELF PAY,2019,11,-14958254.2
ELM01,O/P REVENUE - EPIC,SELF PAY,2019,12,-3969171.17
ELM01,O/P REVENUE - EPIC,SELF PAY,2020,1,-12393945.24
ELM01,O/P REVENUE - EPIC,SELF PAY,2020,2,-14900498.03
ELM01,O/P REVENUE - EPIC,SELF PAY,2020,3,-12612732.12
ELM01,O/P REVENUE - EPIC,SELF PAY,2020,4,-14733631.74
ELM01,O/P REVENUE - EPIC,SELF PAY,2020,5,-12625612.26
ELM01,O/P REVENUE - EPIC,SELF PAY,2020,6,-14364836.03
ELM01,O/P REVENUE - EPIC,SELF PAY,2020,7,-15622861.36
ELM01,O/P REVENUE - EPIC,SELF PAY,2020,8,-14969034.89
ELM01,O/P REVENUE - EPIC,SELF PAY,2020,9,-12204191.13
ELM01,O/P REVENUE - EPIC,SELF PAY,2020,10,-3543633.75
ELM01,O/P REVENUE - EPIC,SELF PAY,2020,11,-3900125.61
ELM01,O/P REVENUE - EPIC,SELF PAY,2020,12,-8979631.18
ELM01,O/P REVENUE - EPIC,WORKERS COMPENSATION,2019,4,-54964.34
ELM01,O/P REVENUE - EPIC,WORKERS COMPENSATION,2019,5,-191294.38
ELM01,O/P REVENUE - EPIC,WORKERS COMPENSATION,2019,6,-155988.44
ELM01,O/P REVENUE - EPIC,WORKERS COMPENSATION,2019,7,-200075.71
ELM01,O/P REVENUE - EPIC,WORKERS COMPENSATION,2019,8,-302142.31
ELM01,O/P REVENUE - EPIC,WORKERS COMPENSATION,2019,9,-178357.75
ELM01,O/P REVENUE - EPIC,WORKERS COMPENSATION,2019,10,-300778.43
ELM01,O/P REVENUE - EPIC,WORKERS COMPENSATION,2019,11,-270789.68
ELM01,O/P REVENUE - EPIC,WORKERS COMPENSATION,2019,12,-55334.81
ELM01,O/P REVENUE - EPIC,WORKERS COMPENSATION,2020,1,-231702.21
ELM01,O/P REVENUE - EPIC,WORKERS COMPENSATION,2020,2,-297733.6
ELM01,O/P REVENUE - EPIC,WORKERS COMPENSATION,2020,3,62212.56
ELM01,O/P REVENUE - EPIC,WORKERS COMPENSATION,2020,4,-125736.56
ELM01,O/P REVENUE - EPIC,WORKERS COMPENSATION,2020,5,-142759.19
ELM01,O/P REVENUE - EPIC,WORKERS COMPENSATION,2020,6,-203433.28
ELM01,O/P REVENUE - EPIC,WORKERS COMPENSATION,2020,7,-190516.75
ELM01,O/P REVENUE - EPIC,WORKERS COMPENSATION,2020,8,-87938.3
ELM01,O/P REVENUE - EPIC,WORKERS COMPENSATION,2020,9,-13341.11
ELM01,O/P REVENUE - EPIC,WORKERS COMPENSATION,2020,10,74503.49
ELM01,O/P REVENUE - EPIC,WORKERS COMPENSATION,2020,11,-17174.82
ELM01,O/P REVENUE - EPIC,WORKERS COMPENSATION,2020,12,-61348.5
HAR01,GROSS INPATIENT REVENUE,GOVERNMENT/OTHER,2019,1,-9501.63
HAR01,GROSS INPATIENT REVENUE,GOVERNMENT/OTHER,2019,2,-10144.71
HAR01,GROSS INPATIENT REVENUE,GOVERNMENT/OTHER,2019,3,-26794.24
HAR01,GROSS INPATIENT REVENUE,GOVERNMENT/OTHER,2019,4,-17164.14
HAR01,GROSS INPATIENT REVENUE,GOVERNMENT/OTHER,2019,5,-5850
HAR01,GROSS INPATIENT REVENUE,GOVERNMENT/OTHER,2019,7,-11893.9
HAR01,GROSS INPATIENT REVENUE,GOVERNMENT/OTHER,2019,8,-38210.3
HAR01,GROSS INPATIENT REVENUE,GOVERNMENT/OTHER,2019,9,-7137.82
HAR01,GROSS INPATIENT REVENUE,MEDICAID FFS,2019,1,-4191122.24
HAR01,GROSS INPATIENT REVENUE,MEDICAID FFS,2019,2,-3902179.72
HAR01,GROSS INPATIENT REVENUE,MEDICAID FFS,2019,3,-3057186.16
HAR01,GROSS INPATIENT REVENUE,MEDICAID FFS,2019,4,-3532219.16
HAR01,GROSS INPATIENT REVENUE,MEDICAID FFS,2019,5,-3582755.5
HAR01,GROSS INPATIENT REVENUE,MEDICAID FFS,2019,6,-3778393.22
HAR01,GROSS INPATIENT REVENUE,MEDICAID FFS,2019,7,-4276305.44
HAR01,GROSS INPATIENT REVENUE,MEDICAID FFS,2019,8,-3312910.77
HAR01,GROSS INPATIENT REVENUE,MEDICAID FFS,2019,9,-4199500.38
HAR01,GROSS INPATIENT REVENUE,MEDICAID FFS,2019,10,-3952537.74
HAR01,GROSS INPATIENT REVENUE,MEDICAID FFS,2019,11,-4505776.5
HAR01,GROSS INPATIENT REVENUE,MEDICAID FFS,2019,12,20984079.85
HAR01,GROSS INPATIENT REVENUE,MEDICAID FFS OTHER,2019,1,-7147554.07
HAR01,GROSS INPATIENT REVENUE,MEDICAID FFS OTHER,2019,2,-7224079.68
HAR01,GROSS INPATIENT REVENUE,MEDICAID FFS OTHER,2019,3,-6640916.25
HAR01,GROSS INPATIENT REVENUE,MEDICAID FFS OTHER,2019,4,-7525017.99
HAR01,GROSS INPATIENT REVENUE,MEDICAID FFS OTHER,2019,5,-6242998.66
HAR01,GROSS INPATIENT REVENUE,MEDICAID FFS OTHER,2019,6,-5983018.26
HAR01,GROSS INPATIENT REVENUE,MEDICAID FFS OTHER,2019,7,-5795661.01
HAR01,GROSS INPATIENT REVENUE,MEDICAID FFS OTHER,2019,8,-5727825.13
HAR01,GROSS INPATIENT REVENUE,MEDICAID FFS OTHER,2019,9,-5902957.94
HAR01,GROSS INPATIENT REVENUE,MEDICAID FFS OTHER,2019,10,-3868144.47
HAR01,GROSS INPATIENT REVENUE,MEDICAID FFS OTHER,2019,11,-4031015.35
HAR01,GROSS INPATIENT REVENUE,MEDICAID FFS OTHER,2019,12,9772645.19
HAR01,GROSS INPATIENT REVENUE,MEDICARE FFS,2019,1,-3557797.07
HAR01,GROSS INPATIENT REVENUE,MEDICARE FFS,2019,2,-3639664.14
HAR01,GROSS INPATIENT REVENUE,MEDICARE FFS,2019,3,-3756845.85
HAR01,GROSS INPATIENT REVENUE,MEDICARE FFS,2019,4,-4559323.09
HAR01,GROSS INPATIENT REVENUE,MEDICARE FFS,2019,5,-4196633.56
HAR01,GROSS INPATIENT REVENUE,MEDICARE FFS,2019,6,-4155422.38
HAR01,GROSS INPATIENT REVENUE,MEDICARE FFS,2019,7,-3682859.62
HAR01,GROSS INPATIENT REVENUE,MEDICARE FFS,2019,8,-4105612.95
HAR01,GROSS INPATIENT REVENUE,MEDICARE FFS,2019,9,-3959699.25
HAR01,GROSS INPATIENT REVENUE,MEDICARE FFS,2019,10,-3202608.2
HAR01,GROSS INPATIENT REVENUE,MEDICARE FFS,2019,11,-3301631.94
HAR01,GROSS INPATIENT REVENUE,MEDICARE FFS,2019,12,9624538.37
HAR01,GROSS INPATIENT REVENUE,MEDICARE FFS OTHER,2019,1,-5164223.25
HAR01,GROSS INPATIENT REVENUE,MEDICARE FFS OTHER,2019,2,-5437430.31
HAR01,GROSS INPATIENT REVENUE,MEDICARE FFS OTHER,2019,3,-3864641.89
HAR01,GROSS INPATIENT REVENUE,MEDICARE FFS OTHER,2019,4,-5269707.57
HAR01,GROSS INPATIENT REVENUE,MEDICARE FFS OTHER,2019,5,-5697545.02
HAR01,GROSS INPATIENT REVENUE,MEDICARE FFS OTHER,2019,6,-5226058.51
HAR01,GROSS INPATIENT REVENUE,MEDICARE FFS OTHER,2019,7,-5667613.16
HAR01,GROSS INPATIENT REVENUE,MEDICARE FFS OTHER,2019,8,-5404606.45
HAR01,GROSS INPATIENT REVENUE,MEDICARE FFS OTHER,2019,9,-7050887.88
HAR01,GROSS INPATIENT REVENUE,MEDICARE FFS OTHER,2019,10,-5433138.87
HAR01,GROSS INPATIENT REVENUE,MEDICARE FFS OTHER,2019,11,-5492129
HAR01,GROSS INPATIENT REVENUE,MEDICARE FFS OTHER,2019,12,14927700.67
HAR01,GROSS INPATIENT REVENUE,METROPLUS,2019,1,-3910710.46
HAR01,GROSS INPATIENT REVENUE,METROPLUS,2019,2,-3825056.61
HAR01,GROSS INPATIENT REVENUE,METROPLUS,2019,3,-4107325.24
HAR01,GROSS INPATIENT REVENUE,METROPLUS,2019,4,-4118508.72
HAR01,GROSS INPATIENT REVENUE,METROPLUS,2019,5,-3341936.96
HAR01,GROSS INPATIENT REVENUE,METROPLUS,2019,6,-3621368.95
HAR01,GROSS INPATIENT REVENUE,METROPLUS,2019,7,-3383039.27
HAR01,GROSS INPATIENT REVENUE,METROPLUS,2019,8,-3052718.95
HAR01,GROSS INPATIENT REVENUE,METROPLUS,2019,9,-3220538.95
HAR01,GROSS INPATIENT REVENUE,METROPLUS,2019,10,-2597781.6
HAR01,GROSS INPATIENT REVENUE,METROPLUS,2019,11,-2698240
HAR01,GROSS INPATIENT REVENUE,METROPLUS,2019,12,6164630.59
HAR01,GROSS INPATIENT REVENUE,NO FAULT,2019,1,-232933.91
HAR01,GROSS INPATIENT REVENUE,NO FAULT,2019,2,-242876.41
HAR01,GROSS INPATIENT REVENUE,NO FAULT,2019,3,-110922.54
HAR01,GROSS INPATIENT REVENUE,NO FAULT,2019,4,-144588.61
HAR01,GROSS INPATIENT REVENUE,NO FAULT,2019,5,-112609.55
HAR01,GROSS INPATIENT REVENUE,NO FAULT,2019,6,-24127.54
HAR01,GROSS INPATIENT REVENUE,NO FAULT,2019,7,-4500
HAR01,GROSS INPATIENT REVENUE,NO FAULT,2019,9,-3395.33
HAR01,GROSS INPATIENT REVENUE,NO FAULT,2019,10,-135029.35
HAR01,GROSS INPATIENT REVENUE,NO FAULT,2019,11,-139500
HAR01,GROSS INPATIENT REVENUE,NO FAULT,2019,12,289008.51
HAR01,GROSS INPATIENT REVENUE,OTHER HMO,2019,1,-1856551.16
HAR01,GROSS INPATIENT REVENUE,OTHER HMO,2019,2,-1982989.36
HAR01,GROSS INPATIENT REVENUE,OTHER HMO,2019,3,-1661462.27
HAR01,GROSS INPATIENT REVENUE,OTHER HMO,2019,4,-2042144.05
HAR01,GROSS INPATIENT REVENUE,OTHER HMO,2019,5,-1701040.19
HAR01,GROSS INPATIENT REVENUE,OTHER HMO,2019,6,-1321352.54
HAR01,GROSS INPATIENT REVENUE,OTHER HMO,2019,7,-1231739.8
HAR01,GROSS INPATIENT REVENUE,OTHER HMO,2019,8,-1324841.23
HAR01,GROSS INPATIENT REVENUE,OTHER HMO,2019,9,-1494361.17
HAR01,GROSS INPATIENT REVENUE,OTHER HMO,2019,10,-1073645.84
HAR01,GROSS INPATIENT REVENUE,OTHER HMO,2019,11,-1106700
HAR01,GROSS INPATIENT REVENUE,OTHER HMO,2019,12,2526015.7
HAR01,GROSS INPATIENT REVENUE,SELF PAY,2019,1,-3817418.27
HAR01,GROSS INPATIENT REVENUE,SELF PAY,2019,2,-3199563.63
HAR01,GROSS INPATIENT REVENUE,SELF PAY,2019,3,-3317941.03
HAR01,GROSS INPATIENT REVENUE,SELF PAY,2019,4,-4362835.03
HAR01,GROSS INPATIENT REVENUE,SELF PAY,2019,5,-3560167.14
HAR01,GROSS INPATIENT REVENUE,SELF PAY,2019,6,-4286569.26
HAR01,GROSS INPATIENT REVENUE,SELF PAY,2019,7,-3416727.93
HAR01,GROSS INPATIENT REVENUE,SELF PAY,2019,8,-3902228.69
HAR01,GROSS INPATIENT REVENUE,SELF PAY,2019,9,-3924175.69
HAR01,GROSS INPATIENT REVENUE,SELF PAY,2019,10,-1755717.71
HAR01,GROSS INPATIENT REVENUE,SELF PAY,2019,11,-1332200
HAR01,GROSS INPATIENT REVENUE,SELF PAY,2019,12,6283295.24
HAR01,GROSS INPATIENT REVENUE,WORKERS COMPENSATION,2019,1,-82216.38
HAR01,GROSS INPATIENT REVENUE,WORKERS COMPENSATION,2019,2,-36403.49
HAR01,GROSS INPATIENT REVENUE,WORKERS COMPENSATION,2019,3,-134378.93
HAR01,GROSS INPATIENT REVENUE,WORKERS COMPENSATION,2019,4,-14327.03
HAR01,GROSS INPATIENT REVENUE,WORKERS COMPENSATION,2019,9,-78716.77
HAR01,GROSS OUTPATIENT REVENUE,GOVERNMENT/OTHER,2019,1,-161211.26
HAR01,GROSS OUTPATIENT REVENUE,GOVERNMENT/OTHER,2019,2,-160271.74
HAR01,GROSS OUTPATIENT REVENUE,GOVERNMENT/OTHER,2019,3,-187057.51
HAR01,GROSS OUTPATIENT REVENUE,GOVERNMENT/OTHER,2019,4,-179765.36
HAR01,GROSS OUTPATIENT REVENUE,GOVERNMENT/OTHER,2019,5,-129679.94
HAR01,GROSS OUTPATIENT REVENUE,GOVERNMENT/OTHER,2019,6,-104659.56
HAR01,GROSS OUTPATIENT REVENUE,GOVERNMENT/OTHER,2019,7,-163263.58
HAR01,GROSS OUTPATIENT REVENUE,GOVERNMENT/OTHER,2019,8,-117039.69
HAR01,GROSS OUTPATIENT REVENUE,GOVERNMENT/OTHER,2019,9,-178835.85
HAR01,GROSS OUTPATIENT REVENUE,GOVERNMENT/OTHER,2019,10,-10237.42
HAR01,GROSS OUTPATIENT REVENUE,GOVERNMENT/OTHER,2019,11,-3727.1
HAR01,GROSS OUTPATIENT REVENUE,MEDICAID FFS,2019,1,-1261711.79
HAR01,GROSS OUTPATIENT REVENUE,MEDICAID FFS,2019,2,-1406414.58
HAR01,GROSS OUTPATIENT REVENUE,MEDICAID FFS,2019,3,-1295554.92
HAR01,GROSS OUTPATIENT REVENUE,MEDICAID FFS,2019,4,-1527215.66
HAR01,GROSS OUTPATIENT REVENUE,MEDICAID FFS,2019,5,-1244860.64
HAR01,GROSS OUTPATIENT REVENUE,MEDICAID FFS,2019,6,-1297548.7
HAR01,GROSS OUTPATIENT REVENUE,MEDICAID FFS,2019,7,-1488762.6
HAR01,GROSS OUTPATIENT REVENUE,MEDICAID FFS,2019,8,-1072980.6
HAR01,GROSS OUTPATIENT REVENUE,MEDICAID FFS,2019,9,-1390421.36
HAR01,GROSS OUTPATIENT REVENUE,MEDICAID FFS,2019,10,-141571.54
HAR01,GROSS OUTPATIENT REVENUE,MEDICAID FFS,2019,11,-24655.66
HAR01,GROSS OUTPATIENT REVENUE,MEDICAID FFS,2019,12,12849.4
HAR01,GROSS OUTPATIENT REVENUE,MEDICAID FFS,2020,1,-1209.66
HAR01,GROSS OUTPATIENT REVENUE,MEDICAID FFS,2020,2,-19642.23
HAR01,GROSS OUTPATIENT REVENUE,MEDICAID FFS,2020,3,1246.88
HAR01,GROSS OUTPATIENT REVENUE,MEDICAID FFS,2020,5,-2292.68
HAR01,GROSS OUTPATIENT REVENUE,MEDICAID FFS,2020,6,9260.95
HAR01,GROSS OUTPATIENT REVENUE,MEDICAID FFS,2020,7,2336.8
HAR01,GROSS OUTPATIENT REVENUE,MEDICAID FFS OTHER,2019,1,-4872752.64
HAR01,GROSS OUTPATIENT REVENUE,MEDICAID FFS OTHER,2019,2,-5210184.22
HAR01,GROSS OUTPATIENT REVENUE,MEDICAID FFS OTHER,2019,3,-5239132.38
