IP or OP,Business Unit,Financial Class,Payor,Year,Year Quarter,Payment Amount
IP,Elmhurst,Worker's Comp,WORKERS COMP MISC [8000],2019,2019 Q1,-32453.94
IP,Elmhurst,Worker's Comp,WORKERS COMP MISC [8000],2019,2019 Q2,-528510.9
IP,Elmhurst,Worker's Comp,WORKERS COMP MISC [8000],2019,2019 Q3,-406706.3
IP,Elmhurst,Worker's Comp,WORKERS COMP MISC [8000],2019,2019 Q4,-56705.84
IP,Elmhurst,Worker's Comp,WORKERS COMP MISC [8000],2020,2020 Q1,-1441.07
IP,Elmhurst,Worker's Comp,WORKERS COMP MISC [8000],2020,2020 Q2,-17402.85
IP,Elmhurst,Worker's Comp,WORKERS COMP MISC [8000],2020,2020 Q3,0
IP,Elmhurst,zzDoNotUse Metroplus Medicaid,METROPLUS MCD [1200],2018,2018 Q4,0
IP,Elmhurst,zzDoNotUse Metroplus Medicaid,METROPLUS MCD [1200],2019,2019 Q1,0
IP,Elmhurst,zzDoNotUse Metroplus Medicaid,METROPLUS MCD [1200],2019,2019 Q2,-107422.42
IP,Elmhurst,zzDoNotUse Metroplus Medicaid,METROPLUS MCD [1200],2020,2020 Q3,53711.21
IP,Harlem,Commercial,1199 NATIONAL BENEFIT FUND [5140],2019,2019 Q1,0
IP,Harlem,Commercial,1199 NATIONAL BENEFIT FUND [5140],2019,2019 Q2,-26532.55
IP,Harlem,Commercial,1199 NATIONAL BENEFIT FUND [5140],2019,2019 Q3,-79603.61
IP,Harlem,Commercial,1199 NATIONAL BENEFIT FUND [5140],2019,2019 Q4,18714.1
IP,Harlem,Commercial,1199 NATIONAL BENEFIT FUND [5140],2020,2020 Q1,9868.6
IP,Harlem,Commercial,1199 NATIONAL BENEFIT FUND [5140],2020,2020 Q2,-13718.58
IP,Harlem,Commercial,1199 NATIONAL BENEFIT FUND [5140],2020,2020 Q3,-23069.44
IP,Harlem,Commercial,AETNA COMM [5020],2019,2019 Q1,0
IP,Harlem,Commercial,AETNA COMM [5020],2019,2019 Q2,-160747.88
IP,Harlem,Commercial,AETNA COMM [5020],2019,2019 Q3,-79409.21
IP,Harlem,Commercial,AETNA COMM [5020],2019,2019 Q4,1467.34
IP,Harlem,Commercial,AETNA COMM [5020],2020,2020 Q1,-224.9
IP,Harlem,Commercial,AETNA COMM [5020],2020,2020 Q2,2803.94
IP,Harlem,Commercial,AETNA COMM [5020],2020,2020 Q3,0
IP,Harlem,Commercial,AFFINITY HEALTH PLAN COMM [5040],2019,2019 Q2,-28248.17
IP,Harlem,Commercial,AFFINITY HEALTH PLAN COMM [5040],2019,2019 Q3,-44710.6
IP,Harlem,Commercial,AFFINITY HEALTH PLAN COMM [5040],2019,2019 Q4,-2018.29
IP,Harlem,Commercial,AFFINITY HEALTH PLAN COMM [5040],2020,2020 Q1,1096.02
IP,Harlem,Commercial,AFFINITY HEALTH PLAN COMM [5040],2020,2020 Q2,-8272
IP,Harlem,Commercial,CIGNA [5160],2019,2019 Q1,0
IP,Harlem,Commercial,CIGNA [5160],2019,2019 Q2,-13987.12
IP,Harlem,Commercial,CIGNA [5160],2019,2019 Q3,-26862.69
IP,Harlem,Commercial,CIGNA [5160],2019,2019 Q4,-3408.85
IP,Harlem,Commercial,CIGNA [5160],2020,2020 Q1,0
IP,Harlem,Commercial,CIGNA [5160],2020,2020 Q2,-4.54747E-13
IP,Harlem,Commercial,CIGNA [5160],2020,2020 Q3,0
IP,Harlem,Commercial,COMMERCIAL MISC [5000],2019,2019 Q1,0
IP,Harlem,Commercial,COMMERCIAL MISC [5000],2019,2019 Q2,-20586.61
IP,Harlem,Commercial,COMMERCIAL MISC [5000],2019,2019 Q3,-25538.06
IP,Harlem,Commercial,COMMERCIAL MISC [5000],2019,2019 Q4,-36166.06
IP,Harlem,Commercial,COMMERCIAL MISC [5000],2020,2020 Q1,-26293.43
IP,Harlem,Commercial,COMMERCIAL MISC [5000],2020,2020 Q2,12652.79
IP,Harlem,Commercial,COMMERCIAL MISC [5000],2020,2020 Q3,0
IP,Harlem,Commercial,EMBLEMHEALTH COMM [5060],2019,2019 Q1,0
IP,Harlem,Commercial,EMBLEMHEALTH COMM [5060],2019,2019 Q2,-26906.61
IP,Harlem,Commercial,EMBLEMHEALTH COMM [5060],2019,2019 Q3,-131088.35
IP,Harlem,Commercial,EMBLEMHEALTH COMM [5060],2019,2019 Q4,-19350.47
IP,Harlem,Commercial,EMBLEMHEALTH COMM [5060],2020,2020 Q1,-9099.81
IP,Harlem,Commercial,EMBLEMHEALTH COMM [5060],2020,2020 Q2,-12104.77
IP,Harlem,Commercial,EMBLEMHEALTH COMM [5060],2020,2020 Q3,42830.39
IP,Harlem,Commercial,EMPIRE BCBS COMM [6001],2019,2019 Q1,0
IP,Harlem,Commercial,EMPIRE BCBS COMM [6001],2019,2019 Q2,-461483.09
IP,Harlem,Commercial,EMPIRE BCBS COMM [6001],2019,2019 Q3,-208331.82
IP,Harlem,Commercial,EMPIRE BCBS COMM [6001],2019,2019 Q4,-24534.14
IP,Harlem,Commercial,EMPIRE BCBS COMM [6001],2020,2020 Q1,-14284.75
IP,Harlem,Commercial,EMPIRE BCBS COMM [6001],2020,2020 Q2,8946.2
IP,Harlem,Commercial,EMPIRE BCBS COMM [6001],2020,2020 Q3,-3385
IP,Harlem,Commercial,EMPIRE BCBS HEALTHPLUS COMM [3821],2019,2019 Q2,0
IP,Harlem,Commercial,FIDELIS CARE COMM [5120],2019,2019 Q2,-5019.04
IP,Harlem,Commercial,FIDELIS CARE COMM [5120],2019,2019 Q3,-32574.33
IP,Harlem,Commercial,FIDELIS CARE COMM [5120],2019,2019 Q4,-191.31
IP,Harlem,Commercial,FIDELIS CARE COMM [5120],2020,2020 Q1,738.54
IP,Harlem,Commercial,FIDELIS CARE COMM [5120],2020,2020 Q2,0
IP,Harlem,Commercial,FIDELIS CARE COMM [5120],2020,2020 Q3,0
IP,Harlem,Commercial,HEALTHFIRST COMM [5070],2019,2019 Q2,-150427.66
IP,Harlem,Commercial,HEALTHFIRST COMM [5070],2019,2019 Q3,-109482.81
IP,Harlem,Commercial,HEALTHFIRST COMM [5070],2019,2019 Q4,-44616.9
IP,Harlem,Commercial,HEALTHFIRST COMM [5070],2020,2020 Q1,-1246.71
IP,Harlem,Commercial,HEALTHFIRST COMM [5070],2020,2020 Q2,-1923.84
IP,Harlem,Commercial,HEALTHFIRST COMM [5070],2020,2020 Q3,0
IP,Harlem,Commercial,HUMANA COMMERCIAL [9030],2019,2019 Q1,0
IP,Harlem,Commercial,HUMANA COMMERCIAL [9030],2019,2019 Q2,-42757.54
IP,Harlem,Commercial,HUMANA COMMERCIAL [9030],2019,2019 Q3,-36498.68
IP,Harlem,Commercial,HUMANA COMMERCIAL [9030],2019,2019 Q4,-750
IP,Harlem,Commercial,HUMANA COMMERCIAL [9030],2020,2020 Q2,0
IP,Harlem,Commercial,HUMANA COMMERCIAL [9030],2020,2020 Q3,0
IP,Harlem,Commercial,METROPLUS COMM [1002],2019,2019 Q2,-345952.45
IP,Harlem,Commercial,METROPLUS COMM [1002],2019,2019 Q3,-221692.93
IP,Harlem,Commercial,METROPLUS COMM [1002],2019,2019 Q4,-9666.98
IP,Harlem,Commercial,METROPLUS COMM [1002],2020,2020 Q1,34878.94
IP,Harlem,Commercial,METROPLUS COMM [1002],2020,2020 Q2,0
IP,Harlem,Commercial,METROPLUS COMM [1002],2020,2020 Q3,-20935.6
IP,Harlem,Commercial,MVP COMM [5150],2019,2019 Q2,0
IP,Harlem,Commercial,MVP COMM [5150],2019,2019 Q3,-8787.48
IP,Harlem,Commercial,MVP COMM [5150],2019,2019 Q4,0
IP,Harlem,Commercial,TRICARE [4011],2019,2019 Q2,0
IP,Harlem,Commercial,TRICARE [4011],2019,2019 Q3,0
IP,Harlem,Commercial,UHC OXFORD COMM [5080],2019,2019 Q1,0
IP,Harlem,Commercial,UHC OXFORD COMM [5080],2019,2019 Q2,-7560
IP,Harlem,Commercial,UHC OXFORD COMM [5080],2019,2019 Q3,-15434.47
IP,Harlem,Commercial,UHC OXFORD COMM [5080],2019,2019 Q4,0
IP,Harlem,Commercial,UHC OXFORD COMM [5080],2020,2020 Q1,0
IP,Harlem,Commercial,UHC OXFORD COMM [5080],2020,2020 Q2,0
IP,Harlem,Commercial,UHC OXFORD COMM [5080],2020,2020 Q3,0
IP,Harlem,Commercial,UNITEDHEALTHCARE COMM [5090],2019,2019 Q1,0
IP,Harlem,Commercial,UNITEDHEALTHCARE COMM [5090],2019,2019 Q2,-274540.07
IP,Harlem,Commercial,UNITEDHEALTHCARE COMM [5090],2019,2019 Q3,-142721.81
IP,Harlem,Commercial,UNITEDHEALTHCARE COMM [5090],2019,2019 Q4,-16044.28
IP,Harlem,Commercial,UNITEDHEALTHCARE COMM [5090],2020,2020 Q1,0
IP,Harlem,Commercial,UNITEDHEALTHCARE COMM [5090],2020,2020 Q2,4129.36
IP,Harlem,Commercial,UNITEDHEALTHCARE COMM [5090],2020,2020 Q3,0
IP,Harlem,Medicaid,EMERGENCY MEDICAID [3070],2019,2019 Q1,0
IP,Harlem,Medicaid,EMERGENCY MEDICAID [3070],2019,2019 Q2,-1679203.41
IP,Harlem,Medicaid,EMERGENCY MEDICAID [3070],2019,2019 Q3,-641469.07
IP,Harlem,Medicaid,EMERGENCY MEDICAID [3070],2019,2019 Q4,19296.1
IP,Harlem,Medicaid,EMERGENCY MEDICAID [3070],2020,2020 Q1,-13059.63
IP,Harlem,Medicaid,EMERGENCY MEDICAID [3070],2020,2020 Q2,0
IP,Harlem,Medicaid,EMERGENCY MEDICAID [3070],2020,2020 Q3,-14011.03
IP,Harlem,Medicaid,NEW YORK MEDICAID [3000],2019,2019 Q1,0
IP,Harlem,Medicaid,NEW YORK MEDICAID [3000],2019,2019 Q2,-4362507.43
IP,Harlem,Medicaid,NEW YORK MEDICAID [3000],2019,2019 Q3,-1779940.02
IP,Harlem,Medicaid,NEW YORK MEDICAID [3000],2019,2019 Q4,30554.15
IP,Harlem,Medicaid,NEW YORK MEDICAID [3000],2020,2020 Q1,-49242.49
IP,Harlem,Medicaid,NEW YORK MEDICAID [3000],2020,2020 Q2,2833.08
IP,Harlem,Medicaid,NEW YORK MEDICAID [3000],2020,2020 Q3,34769.59
IP,Harlem,Medicaid,OUT OF STATE MEDICAID [3050],2019,2019 Q4,0
IP,Harlem,Medicaid,OUT OF STATE MEDICAID NJ [3020],2019,2019 Q2,0
IP,Harlem,Medicaid,OUT OF STATE MEDICAID NJ [3020],2019,2019 Q3,-867.62
IP,Harlem,Medicaid Managed Care,AFFINITY HEALTH PLAN MCD [3140],2019,2019 Q1,0
IP,Harlem,Medicaid Managed Care,AFFINITY HEALTH PLAN MCD [3140],2019,2019 Q2,-206902.6
IP,Harlem,Medicaid Managed Care,AFFINITY HEALTH PLAN MCD [3140],2019,2019 Q3,-207867.47
IP,Harlem,Medicaid Managed Care,AFFINITY HEALTH PLAN MCD [3140],2019,2019 Q4,26687.28
IP,Harlem,Medicaid Managed Care,AFFINITY HEALTH PLAN MCD [3140],2020,2020 Q1,8147.52
IP,Harlem,Medicaid Managed Care,AFFINITY HEALTH PLAN MCD [3140],2020,2020 Q2,-119874.51
IP,Harlem,Medicaid Managed Care,AFFINITY HEALTH PLAN MCD [3140],2020,2020 Q3,-2265.15
IP,Harlem,Medicaid Managed Care,AMIDA CARE [3540],2019,2019 Q2,-174821.7
IP,Harlem,Medicaid Managed Care,AMIDA CARE [3540],2019,2019 Q3,-152883.87
IP,Harlem,Medicaid Managed Care,AMIDA CARE [3540],2019,2019 Q4,748.42
IP,Harlem,Medicaid Managed Care,AMIDA CARE [3540],2020,2020 Q1,-53586.93
IP,Harlem,Medicaid Managed Care,AMIDA CARE [3540],2020,2020 Q2,0
IP,Harlem,Medicaid Managed Care,ARCHCARE MCD [3200],2019,2019 Q2,0
IP,Harlem,Medicaid Managed Care,CENTERS PLAN FOR HEALTHY LIVING MCD [3240],2019,2019 Q2,0
IP,Harlem,Medicaid Managed Care,CENTERS PLAN FOR HEALTHY LIVING MCD [3240],2019,2019 Q3,-3816.67
IP,Harlem,Medicaid Managed Care,CENTERS PLAN FOR HEALTHY LIVING MCD [3240],2019,2019 Q4,38.55
IP,Harlem,Medicaid Managed Care,CENTERS PLAN FOR HEALTHY LIVING MCD [3240],2020,2020 Q1,0
IP,Harlem,Medicaid Managed Care,CENTERS PLAN FOR HEALTHY LIVING MCD [3240],2020,2020 Q2,0
IP,Harlem,Medicaid Managed Care,ELDERPLAN MCD [3260],2019,2019 Q2,0
IP,Harlem,Medicaid Managed Care,ELDERPLAN MCD [3260],2019,2019 Q3,0
IP,Harlem,Medicaid Managed Care,EMBLEMHEALTH MCD [3300],2019,2019 Q1,0
IP,Harlem,Medicaid Managed Care,EMBLEMHEALTH MCD [3300],2019,2019 Q2,-132458.53
IP,Harlem,Medicaid Managed Care,EMBLEMHEALTH MCD [3300],2019,2019 Q3,-165539.4
IP,Harlem,Medicaid Managed Care,EMBLEMHEALTH MCD [3300],2019,2019 Q4,-19816.26
IP,Harlem,Medicaid Managed Care,EMBLEMHEALTH MCD [3300],2020,2020 Q1,-35263.67
IP,Harlem,Medicaid Managed Care,EMBLEMHEALTH MCD [3300],2020,2020 Q2,3816.89
IP,Harlem,Medicaid Managed Care,EMBLEMHEALTH MCD [3300],2020,2020 Q3,4371.23
IP,Harlem,Medicaid Managed Care,EMPIRE BCBS HEALTHPLUS MCD [3380],2019,2019 Q1,0
IP,Harlem,Medicaid Managed Care,EMPIRE BCBS HEALTHPLUS MCD [3380],2019,2019 Q2,-208875.15
IP,Harlem,Medicaid Managed Care,EMPIRE BCBS HEALTHPLUS MCD [3380],2019,2019 Q3,-307359.2
IP,Harlem,Medicaid Managed Care,EMPIRE BCBS HEALTHPLUS MCD [3380],2019,2019 Q4,-74177.44
IP,Harlem,Medicaid Managed Care,EMPIRE BCBS HEALTHPLUS MCD [3380],2020,2020 Q1,19484.52
IP,Harlem,Medicaid Managed Care,EMPIRE BCBS HEALTHPLUS MCD [3380],2020,2020 Q2,1.36424E-12
IP,Harlem,Medicaid Managed Care,EMPIRE BCBS HEALTHPLUS MCD [3380],2020,2020 Q3,-1659.64
IP,Harlem,Medicaid Managed Care,FIDELIS CARE MCD [3320],2019,2019 Q1,0
IP,Harlem,Medicaid Managed Care,FIDELIS CARE MCD [3320],2019,2019 Q2,-852868.18
IP,Harlem,Medicaid Managed Care,FIDELIS CARE MCD [3320],2019,2019 Q3,-438165.5
IP,Harlem,Medicaid Managed Care,FIDELIS CARE MCD [3320],2019,2019 Q4,-13701.46
IP,Harlem,Medicaid Managed Care,FIDELIS CARE MCD [3320],2020,2020 Q1,32161.63
IP,Harlem,Medicaid Managed Care,FIDELIS CARE MCD [3320],2020,2020 Q2,-5680.99
IP,Harlem,Medicaid Managed Care,FIDELIS CARE MCD [3320],2020,2020 Q3,0
IP,Harlem,Medicaid Managed Care,HEALTHFIRST MCD [3360],2019,2019 Q1,0
IP,Harlem,Medicaid Managed Care,HEALTHFIRST MCD [3360],2019,2019 Q2,-2686393.99
IP,Harlem,Medicaid Managed Care,HEALTHFIRST MCD [3360],2019,2019 Q3,-1503919.43
IP,Harlem,Medicaid Managed Care,HEALTHFIRST MCD [3360],2019,2019 Q4,-2550.06
IP,Harlem,Medicaid Managed Care,HEALTHFIRST MCD [3360],2020,2020 Q1,131633.65
IP,Harlem,Medicaid Managed Care,HEALTHFIRST MCD [3360],2020,2020 Q2,-63155.57
IP,Harlem,Medicaid Managed Care,HEALTHFIRST MCD [3360],2020,2020 Q3,-32930.34
IP,Harlem,Medicaid Managed Care,MEDICAID HMO MISC [3100],2019,2019 Q1,0
IP,Harlem,Medicaid Managed Care,MEDICAID HMO MISC [3100],2019,2019 Q2,0
IP,Harlem,Medicaid Managed Care,MEDICAID HMO MISC [3100],2019,2019 Q3,0
IP,Harlem,Medicaid Managed Care,MEDICAID HMO MISC [3100],2019,2019 Q4,0
IP,Harlem,Medicaid Managed Care,MEDICAID HMO MISC [3100],2020,2020 Q2,0
IP,Harlem,Medicaid Managed Care,METROPLUS MCD [1201],2019,2019 Q1,0
IP,Harlem,Medicaid Managed Care,METROPLUS MCD [1201],2019,2019 Q2,-2897859.87
IP,Harlem,Medicaid Managed Care,METROPLUS MCD [1201],2019,2019 Q3,-1501758.76
IP,Harlem,Medicaid Managed Care,METROPLUS MCD [1201],2019,2019 Q4,57868.76
IP,Harlem,Medicaid Managed Care,METROPLUS MCD [1201],2020,2020 Q1,-21556.57
IP,Harlem,Medicaid Managed Care,METROPLUS MCD [1201],2020,2020 Q2,-16329.88
IP,Harlem,Medicaid Managed Care,METROPLUS MCD [1201],2020,2020 Q3,-952464.73
IP,Harlem,Medicaid Managed Care,SENIOR HEALTH PARTNERS [3420],2019,2019 Q2,0
IP,Harlem,Medicaid Managed Care,SENIOR HEALTH PARTNERS [3420],2019,2019 Q3,0
IP,Harlem,Medicaid Managed Care,UNITEDHEALTHCARE MCD [3460],2019,2019 Q1,0
IP,Harlem,Medicaid Managed Care,UNITEDHEALTHCARE MCD [3460],2019,2019 Q2,-178221.36
IP,Harlem,Medicaid Managed Care,UNITEDHEALTHCARE MCD [3460],2019,2019 Q3,-219781.13
IP,Harlem,Medicaid Managed Care,UNITEDHEALTHCARE MCD [3460],2019,2019 Q4,-1871.59
IP,Harlem,Medicaid Managed Care,UNITEDHEALTHCARE MCD [3460],2020,2020 Q1,0
IP,Harlem,Medicaid Managed Care,UNITEDHEALTHCARE MCD [3460],2020,2020 Q2,-53318.55
IP,Harlem,Medicaid Managed Care,UNITEDHEALTHCARE MCD [3460],2020,2020 Q3,0
IP,Harlem,Medicaid Managed Care,VILLAGECARE MCD [3480],2019,2019 Q2,0
IP,Harlem,Medicaid Managed Care,VNSNY CHOICE MCD [3500],2019,2019 Q1,0
IP,Harlem,Medicaid Managed Care,VNSNY CHOICE MCD [3500],2019,2019 Q2,-55298.94
IP,Harlem,Medicaid Managed Care,VNSNY CHOICE MCD [3500],2019,2019 Q3,-28138.66
IP,Harlem,Medicaid Managed Care,VNSNY CHOICE MCD [3500],2019,2019 Q4,-29274.2
IP,Harlem,Medicaid Managed Care,VNSNY CHOICE MCD [3500],2020,2020 Q1,-84693.09
IP,Harlem,Medicaid Managed Care,VNSNY CHOICE MCD [3500],2020,2020 Q2,0
IP,Harlem,Medicaid Managed Care,VNSNY CHOICE MCD [3500],2020,2020 Q3,-8540.29
IP,Harlem,Medicaid Managed Care,WELLCARE MCD [3520],2019,2019 Q2,-28782.88
IP,Harlem,Medicaid Managed Care,WELLCARE MCD [3520],2019,2019 Q3,-190774.74
IP,Harlem,Medicaid Managed Care,WELLCARE MCD [3520],2019,2019 Q4,620.19
IP,Harlem,Medicaid Managed Care,WELLCARE MCD [3520],2020,2020 Q1,-7164.66
IP,Harlem,Medicaid Managed Care,WELLCARE MCD [3520],2020,2020 Q2,0
IP,Harlem,Medicaid Managed Care,WELLCARE MCD [3520],2020,2020 Q3,0
IP,Harlem,Medicare,MEDICARE [2000],2019,2019 Q1,0
IP,Harlem,Medicare,MEDICARE [2000],2019,2019 Q2,-4344123.39
IP,Harlem,Medicare,MEDICARE [2000],2019,2019 Q3,-2204146.95
IP,Harlem,Medicare,MEDICARE [2000],2019,2019 Q4,-325489.13
IP,Harlem,Medicare,MEDICARE [2000],2020,2020 Q1,-309270.87
IP,Harlem,Medicare,MEDICARE [2000],2020,2020 Q2,-543026.68
IP,Harlem,Medicare,MEDICARE [2000],2020,2020 Q3,-30556.03
IP,Harlem,Medicare Managed Care,AETNA MCR [2120],2019,2019 Q1,0
IP,Harlem,Medicare Managed Care,AETNA MCR [2120],2019,2019 Q2,-93686.57
IP,Harlem,Medicare Managed Care,AETNA MCR [2120],2019,2019 Q3,-52432.65
IP,Harlem,Medicare Managed Care,AETNA MCR [2120],2019,2019 Q4,0
IP,Harlem,Medicare Managed Care,AETNA MCR [2120],2020,2020 Q1,0
IP,Harlem,Medicare Managed Care,AETNA MCR [2120],2020,2020 Q2,-231563
IP,Harlem,Medicare Managed Care,AETNA MCR [2120],2020,2020 Q3,0
IP,Harlem,Medicare Managed Care,ARCHCARE MCR [2200],2019,2019 Q2,0
IP,Harlem,Medicare Managed Care,ARCHCARE MCR [2200],2019,2019 Q3,-4431.08
IP,Harlem,Medicare Managed Care,ARCHCARE MCR [2200],2019,2019 Q4,0
IP,Harlem,Medicare Managed Care,ARCHCARE MCR [2200],2020,2020 Q1,0
IP,Harlem,Medicare Managed Care,CENTERS PLAN FOR HEALTHY LIVING MCR [2240],2019,2019 Q2,0
IP,Harlem,Medicare Managed Care,ELDERPLAN MCR [2260],2019,2019 Q2,-142720.1
IP,Harlem,Medicare Managed Care,ELDERPLAN MCR [2260],2019,2019 Q3,-4739.38
IP,Harlem,Medicare Managed Care,ELDERPLAN MCR [2260],2020,2020 Q1,39052.67
IP,Harlem,Medicare Managed Care,ELDERPLAN MCR [2260],2020,2020 Q2,0
IP,Harlem,Medicare Managed Care,ELDERPLAN MCR [2260],2020,2020 Q3,0
IP,Harlem,Medicare Managed Care,EMBLEMHEALTH MCR [2280],2019,2019 Q1,0
IP,Harlem,Medicare Managed Care,EMBLEMHEALTH MCR [2280],2019,2019 Q2,-180568.17
IP,Harlem,Medicare Managed Care,EMBLEMHEALTH MCR [2280],2019,2019 Q3,-516306.71
IP,Harlem,Medicare Managed Care,EMBLEMHEALTH MCR [2280],2019,2019 Q4,-44866.39
IP,Harlem,Medicare Managed Care,EMBLEMHEALTH MCR [2280],2020,2020 Q1,-18632.91
IP,Harlem,Medicare Managed Care,EMBLEMHEALTH MCR [2280],2020,2020 Q2,-68026.25
IP,Harlem,Medicare Managed Care,EMBLEMHEALTH MCR [2280],2020,2020 Q3,0
IP,Harlem,Medicare Managed Care,EMPIRE BCBS MCR [2500],2019,2019 Q2,-35874.31
IP,Harlem,Medicare Managed Care,EMPIRE BCBS MCR [2500],2019,2019 Q3,-219944.34
IP,Harlem,Medicare Managed Care,EMPIRE BCBS MCR [2500],2019,2019 Q4,-12146.55
IP,Harlem,Medicare Managed Care,EMPIRE BCBS MCR [2500],2020,2020 Q1,0
IP,Harlem,Medicare Managed Care,EMPIRE BCBS MCR [2500],2020,2020 Q2,0
IP,Harlem,Medicare Managed Care,EMPIRE BCBS MCR [2500],2020,2020 Q3,26649.38
IP,Harlem,Medicare Managed Care,FIDELIS CARE MCR [2300],2019,2019 Q2,-32082.47
IP,Harlem,Medicare Managed Care,FIDELIS CARE MCR [2300],2019,2019 Q3,-70149.96
IP,Harlem,Medicare Managed Care,FIDELIS CARE MCR [2300],2019,2019 Q4,-1089
IP,Harlem,Medicare Managed Care,FIDELIS CARE MCR [2300],2020,2020 Q1,0
IP,Harlem,Medicare Managed Care,FIDELIS CARE MCR [2300],2020,2020 Q2,0
IP,Harlem,Medicare Managed Care,HEALTHFIRST MCR [2340],2019,2019 Q1,0
IP,Harlem,Medicare Managed Care,HEALTHFIRST MCR [2340],2019,2019 Q2,-2220147.51
IP,Harlem,Medicare Managed Care,HEALTHFIRST MCR [2340],2019,2019 Q3,-787520.43
IP,Harlem,Medicare Managed Care,HEALTHFIRST MCR [2340],2019,2019 Q4,-28476.79
IP,Harlem,Medicare Managed Care,HEALTHFIRST MCR [2340],2020,2020 Q1,-7407.49
IP,Harlem,Medicare Managed Care,HEALTHFIRST MCR [2340],2020,2020 Q2,-18342.05
IP,Harlem,Medicare Managed Care,HEALTHFIRST MCR [2340],2020,2020 Q3,-1290.8
IP,Harlem,Medicare Managed Care,HUMANA MEDICARE [2101],2019,2019 Q2,-46293.79
IP,Harlem,Medicare Managed Care,HUMANA MEDICARE [2101],2019,2019 Q3,-19770.85
IP,Harlem,Medicare Managed Care,HUMANA MEDICARE [2101],2019,2019 Q4,-26076.39
IP,Harlem,Medicare Managed Care,HUMANA MEDICARE [2101],2020,2020 Q1,-28.53
IP,Harlem,Medicare Managed Care,HUMANA MEDICARE [2101],2020,2020 Q2,0
IP,Harlem,Medicare Managed Care,HUMANA MEDICARE [2101],2020,2020 Q3,0
IP,Harlem,Medicare Managed Care,MEDICARE HMO MISC [2100],2019,2019 Q2,-4204.53
IP,Harlem,Medicare Managed Care,MEDICARE HMO MISC [2100],2019,2019 Q3,-42888.74
IP,Harlem,Medicare Managed Care,MEDICARE HMO MISC [2100],2020,2020 Q1,0
IP,Harlem,Medicare Managed Care,MEDICARE HMO MISC [2100],2020,2020 Q2,0
IP,Harlem,Medicare Managed Care,METROPLUS MCR [1101],2019,2019 Q1,0
IP,Harlem,Medicare Managed Care,METROPLUS MCR [1101],2019,2019 Q2,-477085.75
IP,Harlem,Medicare Managed Care,METROPLUS MCR [1101],2019,2019 Q3,-214965.65
IP,Harlem,Medicare Managed Care,METROPLUS MCR [1101],2019,2019 Q4,-1435.5
IP,Harlem,Medicare Managed Care,METROPLUS MCR [1101],2020,2020 Q1,0
IP,Harlem,Medicare Managed Care,METROPLUS MCR [1101],2020,2020 Q2,0
IP,Harlem,Medicare Managed Care,METROPLUS MCR [1101],2020,2020 Q3,0
IP,Harlem,Medicare Managed Care,UHC OXFORD MCR [2450],2019,2019 Q2,0
IP,Harlem,Medicare Managed Care,UHC OXFORD MCR [2450],2019,2019 Q3,0
IP,Harlem,Medicare Managed Care,UHC OXFORD MCR [2450],2019,2019 Q4,0
IP,Harlem,Medicare Managed Care,UNITEDHEALTHCARE MCR [2420],2019,2019 Q1,0
IP,Harlem,Medicare Managed Care,UNITEDHEALTHCARE MCR [2420],2019,2019 Q2,-999852.21
IP,Harlem,Medicare Managed Care,UNITEDHEALTHCARE MCR [2420],2019,2019 Q3,-764086.94
IP,Harlem,Medicare Managed Care,UNITEDHEALTHCARE MCR [2420],2019,2019 Q4,-182158.16
IP,Harlem,Medicare Managed Care,UNITEDHEALTHCARE MCR [2420],2020,2020 Q1,-37953.66
IP,Harlem,Medicare Managed Care,UNITEDHEALTHCARE MCR [2420],2020,2020 Q2,-418.86
IP,Harlem,Medicare Managed Care,UNITEDHEALTHCARE MCR [2420],2020,2020 Q3,-25739.98
IP,Harlem,Medicare Managed Care,VILLAGECARE MCR [2440],2019,2019 Q1,0
IP,Harlem,Medicare Managed Care,VILLAGECARE MCR [2440],2019,2019 Q2,-10324.06
IP,Harlem,Medicare Managed Care,VILLAGECARE MCR [2440],2019,2019 Q3,-16190.39
IP,Harlem,Medicare Managed Care,VILLAGECARE MCR [2440],2019,2019 Q4,-37430.25
IP,Harlem,Medicare Managed Care,VILLAGECARE MCR [2440],2020,2020 Q1,-1260.11
IP,Harlem,Medicare Managed Care,VILLAGECARE MCR [2440],2020,2020 Q2,0
IP,Harlem,Medicare Managed Care,VILLAGECARE MCR [2440],2020,2020 Q3,0
IP,Harlem,Medicare Managed Care,VNSNY CHOICE MCR [2460],2019,2019 Q1,0
IP,Harlem,Medicare Managed Care,VNSNY CHOICE MCR [2460],2019,2019 Q2,-32188.71
IP,Harlem,Medicare Managed Care,VNSNY CHOICE MCR [2460],2019,2019 Q3,-49439.57
IP,Harlem,Medicare Managed Care,VNSNY CHOICE MCR [2460],2019,2019 Q4,-19921.65
IP,Harlem,Medicare Managed Care,VNSNY CHOICE MCR [2460],2020,2020 Q1,-24440.85
IP,Harlem,Medicare Managed Care,VNSNY CHOICE MCR [2460],2020,2020 Q2,7234.51
IP,Harlem,Medicare Managed Care,WELLCARE MCR [2480],2019,2019 Q1,0
IP,Harlem,Medicare Managed Care,WELLCARE MCR [2480],2019,2019 Q2,-65836.25
IP,Harlem,Medicare Managed Care,WELLCARE MCR [2480],2019,2019 Q3,-344594.74
IP,Harlem,Medicare Managed Care,WELLCARE MCR [2480],2019,2019 Q4,-71315.15
